year,d14c,sig_d14c
771,-23.7,2.3
770,-15.5,2.3
770,-21.1,2.3
777,1.6,1.9
777,-1.9,1.9
776,-0.5,1.9
776,0.8,1.9
776,-1.0,1.7
775,-2.9,1.9
775,-0.4,1.9
775,-3.1,1.9
774,-16.1,1.8
774,-17.4,1.8
774,-12.4,1.8
773,-18.2,1.8
773,-21.0,1.8
773,-17.4,1.8
772,-16.3,1.7
772,-20.1,1.8
772,-19.6,1.8
771,-15.7,1.8
770,-17.7,1.8
1000,-12.5,2.2
999,-13.6,2.1
998,-8.4,2.1
997,-11.0,2.1
996,-11.9,2.1
995,-7.4,2.1
994,-9.5,2.2
993,-15.9,2.2
992,-22.8,2.2
991,-20.1,2.1
990,-21.0,2.2
780,-6.8,2.2
780,-2.7,1.9
779,-4.9,2.1
779,-4.7,1.9
778,-2.0,2.2
778,-4.1,2.5
777,-3.0,2.1
777,-1.5,2.4
777,-4.2,1.9
776,-0.9,2.1
776,-1.4,2.4
776,-2.5,1.9
775,-1.3,2.1
775,-8.1,2.3
775,-7.7,1.9
774,-13.8,2.1
774,-11.4,2.3
774,-14.6,1.8
773,-13.9,2.2
773,-18.8,2.4
773,-18.9,1.8
772,-13.4,2.2
772,-22.7,2.3
772,-20.2,1.8
771,-12.4,2.1
771,-21.5,1.8
770,-14.4,2.1
770,-18.5,1.8
780,-6.6,2.2
780,-5.1,1.9
779,-0.6,2.2
779,-5.1,1.9
778,-1.5,2.2
778,-1.0,2.1
777,-2.3,2.6
776,0.4,2.4
776,0.5,2.5
775,4.6,2.4
775,0.7,1.9
774,-12.2,2.3
774,-11.7,1.8
772,-16.8,2.3
772,-17.2,2.3
771,-22.4,2.4
771,-15.0,1.8
770,-13.5,2.3
770,-14.9,1.8
1000,-15.5,2.3
999,-17.1,2.4
998,-9.5,2.3
997,-9.3,2.3
996,-6.1,2.5
995,-13.4,2.5
994,-7.6,2.5
993,-14.2,2.5
992,-20.1,2.4
991,-22.9,2.4
990,-19.1,2.3
780,-4.0,2.5
779,-6.3,2.5
778,-2.6,2.4
777,0.2,2.4
776,2.1,2.4
775,-3.9,2.4
774,-16.2,2.4
773,-18.2,2.4
772,-19.4,2.4
771,-19.5,2.4
770,-21.7,2.4
780,-9.5,2.0
779,-6.8,2.0
778,-5.1,2.0
777,-3.0,2.0
777,-4.4,2.0
776,-2.9,2.0
776,-1.6,2.0
775,-6.2,2.0
775,-4.6,2.0
774,-17.3,2.0
774,-15.8,2.0
773,-22.8,1.9
773,-21.5,1.9
772,-21.3,1.9
772,-18.7,2.0
771,-22.7,1.9
770,-20.0,2.0
-3605.5,84.3,2.8
-3605.5,78.2,2.1
-3607.5,81.6,2.7
-3607.5,81.8,2.2
-3609.5,83.0,2.7
-3609.5,79.8,2.2
-3611.5,78.1,2.7
-3611.5,83.0,2.2
-3613.5,82.8,2.7
-3613.5,83.0,2.2
-3615.5,86.5,2.7
-3615.5,84.6,2.2
-3617.5,86.7,2.7
-3617.5,83.0,2.2
-3619.5,83.2,2.7
-3619.5,82.4,2.2
-3623.5,82.9,2.7
-3623.5,79.7,2.2
-3625.5,83.6,2.7
-3625.5,82.7,2.2
-3627.5,80.2,2.7
-3627.5,80.4,2.2
-3629.5,81.4,2.7
-3629.5,78.6,2.1
-3631.5,77.0,2.8
-3633.5,79.3,2.7
-3633.5,78.6,1.7
-3635.5,74.4,2.7
-3635.5,76.7,2.0
-3637.5,74.4,2.7
-3637.5,74.3,2.0
-3639.5,71.9,2.7
-3639.5,77.8,2.0
-3641.5,74.3,2.8
-3641.5,69.5,2.0
-3643.5,70.9,2.8
-3643.5,70.7,2.0
-3645.5,69.6,2.8
-3645.5,70.7,2.0
-3647.5,68.6,2.8
-3647.5,70.6,2.0
-3649.5,67.0,2.9
-3649.5,69.3,2.0
-3651.5,64.8,2.8
-3651.5,60.4,2.0
-3653.5,65.3,2.8
-3653.5,66.2,2.0
-3655.5,66.0,2.7
-3655.5,64.8,2.0
-3657.5,62.0,2.8
-3657.5,63.3,2.0
-3659.5,63.7,2.8
-3659.5,62.6,2.0
-3661.5,62.8,2.8
-3661.5,59.5,2.0
-3663.5,60.0,2.2
-3663.5,62.9,2.0
-3665.5,60.4,2.2
-3665.5,58.1,2.0
-3667.5,59.8,2.2
-3667.5,62.6,2.0
-3669.5,68.3,2.3
-3669.5,66.8,2.0
-3671.5,67.2,2.3
-3671.5,67.0,2.0
-3673.5,64.3,2.3
-3673.5,65.2,2.0
-3675.5,69.2,2.3
-3675.5,69.5,2.0
-3677.5,63.9,2.3
-3677.5,69.7,2.0
-3679.5,67.7,2.5
-3679.5,67.9,2.0
-3681.5,69.2,2.4
-3681.5,69.2,2.0
-3683.5,69.4,2.5
-3683.5,70.5,2.0
-3685.5,68.8,2.5
-3685.5,66.8,2.0
-3687.5,74.5,2.4
-3687.5,72.1,2.0
-3689.5,74.9,2.5
-3689.5,69.0,2.0
780,-7.1,2.2
779,-4.0,2.4
778,-5.0,2.1
777,-0.0,2.5
776,0.5,2.4
775,-1.6,2.2
774,-18.4,2.2
773,-19.1,2.2
772,-18.7,2.1
771,-17.6,2.1
770,-15.4,2.2
-1544,9.0,1.8
-1544,11.2,1.8
-1545,11.8,1.8
-1546,10.7,1.8
-1547,10.2,1.8
-1547,11.2,1.9
-1548,10.7,1.8
-1549,8.5,1.9
-1550,8.4,1.8
-1550,8.8,1.8
-1631,11.9,1.9
-1635,13.4,1.9
-1639,15.8,1.9
-1643,14.2,1.9
-1647,12.2,1.9
-1651,17.0,1.9
-1655,16.3,1.9
-1659,17.1,1.9
-1584,15.1,1.8
-1585,15.2,1.8
-1586,18.5,1.8
-1587,15.6,1.8
-1588,14.5,1.8
-1589,15.4,1.8
-1590,15.6,1.8
-1591,12.4,1.8
-1592,15.9,1.8
-1593,19.1,1.8
-1594,17.1,1.8
-1595,18.3,1.8
-1596,19.5,1.8
-1597,16.0,1.8
-1598,17.7,1.8
-1599,20.2,1.8
-1600,15.8,1.9
-1601,15.5,1.9
-1602,16.8,1.9
-1603,17.9,1.9
-1604,17.7,1.9
-1605,20.1,1.9
-1606,19.2,1.9
-1607,18.7,1.9
-1608,19.8,1.9
-1609,18.4,1.9
-1610,17.6,1.9
-1611,15.2,1.9
-1612,16.5,1.9
-1613,16.4,1.9
-1614,17.0,1.9
-1615,10.4,1.9
-1616,17.4,1.9
-1617,17.0,1.9
-1618,13.6,1.9
-1619,16.1,1.9
-1620,14.6,1.9
-1621,14.3,1.9
-1622,14.9,1.9
-1623,12.5,1.9
-1624,15.8,1.9
-5410,88.1,2.4
-5412,89.0,2.4
-5414,89.7,2.4
-5416,90.1,2.4
-5418,89.1,2.4
-5420,86.5,2.4
-5422,89.5,2.4
-5424,87.6,2.6
-5426,95.1,2.6
-5428,90.7,2.4
-5430,92.1,2.4
-5432,96.0,2.5
-5434,95.0,2.5
-5436,99.5,2.5
-5438,92.8,2.4
-5440,94.9,2.5
-5442,97.5,2.6
-5444,100.3,2.5
-5446,97.7,2.5
-5448,99.8,2.5
-5450,98.5,2.6
-5452,98.0,2.5
-5454,104.0,2.5
-5456,104.7,2.5
-5458,102.9,2.5
-5459,101.9,2.5
-5460,101.6,2.5
-5461,102.6,2.5
-5462,102.0,2.5
-5463,100.4,2.5
-5464,102.2,2.5
-5465,101.1,2.5
-5466,100.0,2.5
-5467,102.0,2.5
-5468,98.6,2.5
-5469,101.2,2.5
-5471,99.7,2.5
-5472,101.3,2.5
-5473,96.3,2.5
-5474,92.8,2.4
-5475,89.0,2.4
-5476,86.2,2.4
-5477,91.2,2.4
-5478,90.7,3.1
-5479,88.3,2.4
-5481,79.8,2.4
-5482,84.5,2.4
-5483,82.5,2.4
-5484,78.1,2.4
-5485,83.5,2.4
-5487,85.1,2.4
-5489,86.5,2.4
-1499,16.6,1.8
-1499,17.0,1.8
-1500,16.5,1.8
-1501,16.1,1.8
-1502,14.7,1.8
-1502,15.7,1.8
-1503,15.6,1.8
-1504,13.7,1.8
-1505,11.9,1.8
-1505,16.1,1.8
-1506,12.6,1.8
-1507,14.3,1.8
-1508,12.7,1.8
-1508,13.9,1.8
-1509,13.7,1.8
-1510,10.8,1.8
-1511,14.2,1.8
-1511,12.4,1.8
-1512,15.5,1.8
-1513,12.2,1.8
-1514,11.5,1.8
-1514,11.5,1.8
-1515,15.6,1.8
-1516,14.4,1.8
-1517,10.5,1.8
-1517,12.8,1.8
-1518,11.8,1.8
-1519,12.5,1.8
-1520,12.1,1.8
-1520,12.9,1.8
-1521,11.1,1.8
-1522,10.5,1.8
-1523,9.2,1.8
-1523,14.3,1.8
-1524,15.4,1.8
-1525,15.7,1.8
-1526,15.1,1.8
-1526,17.2,1.8
-1527,18.2,1.8
-1528,17.0,1.8
-1529,14.3,1.8
-1529,15.9,1.8
-1530,12.9,1.8
-1531,12.4,1.8
-1532,9.8,1.8
-1532,11.7,1.8
-1533,11.3,1.8
-1534,11.2,1.8
-1535,10.8,1.8
-1535,15.1,1.8
-1536,13.5,1.8
-1537,13.2,1.8
-1538,11.1,1.8
-1538,11.3,1.8
-1539,10.6,1.9
-1540,13.2,1.8
-1541,10.2,1.8
-1541,10.9,1.8
-1542,10.6,1.8
-1543,10.2,1.8
-1551,11.5,1.9
-1552,8.5,1.8
-1553,7.7,1.8
-1554,12.1,1.9
-1555,8.6,1.8
-1556,14.5,1.8
-1557,12.1,1.9
-1558,12.4,1.8
-1559,8.6,1.8
-1560,10.9,1.9
-1561,8.1,1.8
-1561,12.1,1.8
-1562,11.2,1.8
-1563,13.4,1.9
-1564,10.1,1.8
-1565,13.7,1.8
-1565,12.2,1.8
-1566,12.7,1.9
-1567,9.2,1.8
-1568,10.8,1.8
-1569,11.1,1.9
-1570,12.1,1.8
-1570,12.5,1.8
-1571,12.6,1.8
-1572,13.5,1.9
-1573,13.3,1.8
-1574,15.1,1.8
-1574,15.7,1.8
-1575,15.0,1.9
-1576,17.6,1.8
-1577,16.2,1.8
-1578,17.7,1.9
-1579,13.9,1.8
-1579,14.6,1.8
-1580,16.2,1.8
-1581,15.3,1.9
-1582,17.1,1.8
-1583,12.5,2.0
-1583,16.2,1.8
-1584,15.2,1.8
-1585,14.9,1.8
-1586,17.1,1.8
-1587,19.4,1.8
-1588,16.7,1.8
-1589,16.1,1.8
-1590,16.1,1.8
-1591,16.2,1.8
-1592,16.3,1.8
-1593,18.1,1.8
-1594,18.7,1.8
-1595,20.1,1.8
-1596,23.3,1.8
-1597,14.9,1.8
-1598,17.5,1.8
-1599,19.6,1.8
-1600,16.4,1.8
-1601,16.3,1.8
-1602,18.8,1.8
-1603,16.5,1.8
-1603,19.6,1.9
-1604,16.1,1.8
-1605,19.6,1.8
-1606,18.4,1.8
-1607,19.3,1.8
-1607,20.9,1.9
-1608,21.7,1.8
-1609,18.4,1.8
-1610,16.4,1.8
-1611,20.4,1.8
-1611,18.5,1.9
-1612,20.9,1.8
-1613,19.8,1.8
-1614,20.5,1.8
-1615,16.7,1.8
-1615,16.9,1.9
-1616,14.8,1.8
-1617,19.8,1.8
-1618,16.6,1.8
-1619,13.9,1.8
-1619,17.7,1.9
-1620,15.8,1.9
-1621,13.2,1.8
-1622,15.1,1.8
-1623,13.5,1.9
-1623,15.6,1.9
-1624,15.8,1.8
-1625,12.3,1.8
-1626,14.8,1.8
-1627,13.3,1.6
-1627,15.0,1.9
-1628,14.4,1.8
-1629,13.0,1.9
-1630,13.8,1.8
-1630,14.8,1.8
-1631,14.0,1.8
-1632,12.6,1.9
-1633,13.5,1.8
-1634,15.5,2.0
-1634,14.6,1.8
-1635,14.1,1.9
-1636,10.8,1.8
-1637,10.5,1.8
-1638,14.1,1.8
-1639,12.6,1.8
-1639,16.5,1.8
-1640,13.4,1.8
-1641,14.7,1.9
-1642,12.7,2.0
-1643,13.7,1.8
-1643,16.2,2.0
-1644,12.6,1.9
-1645,13.8,2.0
-1646,12.2,2.0
-1647,13.6,1.9
-1648,14.3,1.8
-1648,12.4,1.9
-1649,15.1,2.0
-1650,16.2,1.9
-1651,12.9,2.0
-1652,14.8,1.8
-1652,15.1,2.0
-1653,15.2,1.9
-1654,13.6,1.9
-1655,14.9,1.9
-1656,19.4,1.8
-1657,15.9,1.8
-1657,15.4,1.9
-1658,15.9,1.8
-1658,15.3,1.9
-1659,16.1,1.8
-1660,15.4,2.0
-1661,16.3,1.8
-1661,14.2,2.0
-1662,18.0,1.9
-1663,16.6,1.9
-1664,15.2,2.0
-1665,17.3,1.9
-1666,18.6,1.8
-1666,17.1,1.9
-1667,15.4,1.9
-1668,17.8,1.9
-1669,16.0,2.0
-1670,16.7,1.8
-1670,17.2,2.0
-1671,19.7,1.9
-1672,17.7,2.0
-1673,17.3,2.0
-1674,19.4,1.9
-1675,18.5,1.8
-1675,15.0,2.0
-1676,16.6,2.0
-1677,16.8,1.9
-1678,15.9,2.0
-1679,18.9,1.8
-1679,17.4,2.0
